Province/State,Country/Region,Lat,Lon,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,death_per_100_case,death_past_3_days
Qinghai,China,35.7452,95.9956,0.0,0.0,0.3010299956639812,0.0,0.7781512503836436,0.0,0.0,0.47712125471966244,0.0,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.47712125471966244,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaanxi,China,35.1917,108.8701,0.6020599913279624,0.47712125471966244,1.0413926851582251,0.9030899869919435,1.146128035678238,1.0791812460476249,1.0413926851582251,0.9030899869919435,1.3979400086720377,1.1760912590556813,1.2041199826559248,1.1139433523068367,1.1760912590556813,1.380211241711606,0.9542425094393249,1.0791812460476249,1.0791812460476249,1.146128035678238,0.7781512503836436,0.8450980400142568,0.8450980400142568,0.6989700043360189,0.3010299956639812,0.47712125471966244,0.6989700043360189,0.6989700043360189,0.0,0.47712125471966244,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.3010299956639812,1.2048192,0.0
Shandong,China,36.3427,118.1498,0.6989700043360189,1.0,1.1139433523068367,1.3010299956639813,1.4771212547196624,1.3222192947339193,1.5563025007672873,1.462397997898956,1.4313637641589874,1.3617278360175928,1.3979400086720377,1.4771212547196624,1.2304489213782739,1.5185139398778875,1.6127838567197355,1.6020599913279623,1.4913616938342726,1.462397997898956,1.3617278360175928,1.3424226808222062,1.0413926851582251,1.1139433523068367,1.1760912590556813,1.0,0.7781512503836436,0.6989700043360189,0.47712125471966244,0.3010299956639812,0.47712125471966244,2.3096301674258988,0.3010299956639812,0.6989700043360189,0.3010299956639812,0.3010299956639812,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.47712125471966244,0.6020599913279624,0.3010299956639812,0.0,0.9114583,0.0
Shanghai,China,31.201999999999998,121.4491,0.9030899869919435,0.6989700043360189,1.146128035678238,0.9030899869919435,1.146128035678238,1.146128035678238,1.4913616938342726,1.2304489213782739,1.380211241711606,1.5440680443502757,1.146128035678238,1.3424226808222062,1.2304489213782739,1.3979400086720377,1.1760912590556813,1.3222192947339193,1.0,0.9030899869919435,0.8450980400142568,0.6989700043360189,0.9542425094393249,0.6989700043360189,0.6020599913279624,0.9542425094393249,0.47712125471966244,0.7781512503836436,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.6020599913279624,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.47712125471966244,0.9030899869919435,0.0,0.47712125471966244,0.6020599913279624,0.6020599913279624,0.47712125471966244,0.9542425094393249,1.0,1.3979400086720377,0.0,1.0413926851582251,0.96618354,1.0
Shanxi,China,37.5777,112.2922,0.0,0.0,0.7781512503836436,0.6020599913279624,0.6989700043360189,1.1760912590556813,0.0,0.9542425094393249,0.6989700043360189,0.9542425094393249,1.3010299956639813,0.9542425094393249,0.9030899869919435,0.0,1.2041199826559248,0.9542425094393249,1.0791812460476249,0.6989700043360189,0.0,0.7781512503836436,0.47712125471966244,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.0,0.3010299956639812,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0
Sichuan,China,30.6171,102.7103,0.6020599913279624,0.9030899869919435,1.146128035678238,1.2304489213782739,1.414973347970818,1.3424226808222062,1.2787536009528289,1.5440680443502757,1.5563025007672873,1.4913616938342726,1.3979400086720377,1.380211241711606,1.462397997898956,1.3010299956639813,1.3222192947339193,1.380211241711606,1.3222192947339193,1.3617278360175928,1.3010299956639813,1.1139433523068367,1.3010299956639813,1.2041199826559248,1.1139433523068367,0.9030899869919435,1.0791812460476249,1.1760912590556813,1.146128035678238,0.8450980400142568,0.8450980400142568,0.7781512503836436,0.3010299956639812,0.0,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.6020599913279624,0.6989700043360189,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.0,0.47712125471966244,0.5504587,0.0
Tianjin,China,39.3054,117.323,0.0,0.6989700043360189,0.47712125471966244,0.6989700043360189,1.0,0.3010299956639812,0.6020599913279624,0.6989700043360189,0.3010299956639812,1.0,0.9030899869919435,1.1139433523068367,0.9030899869919435,0.47712125471966244,1.0413926851582251,0.47712125471966244,0.9030899869919435,0.6020599913279624,0.6989700043360189,1.0791812460476249,0.8450980400142568,0.9030899869919435,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.3010299956639812,0.6020599913279624,0.47712125471966244,0.3010299956639812,0.3010299956639812,0.6020599913279624,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.6989700043360189,0.6989700043360189,2.0689654,0.0
Tibet,China,31.6927,88.0924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xinjiang,China,41.1129,85.2401,0.47712125471966244,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.7781512503836436,0.6020599913279624,0.3010299956639812,0.6020599913279624,0.3010299956639812,0.6020599913279624,0.6020599913279624,0.7781512503836436,0.6020599913279624,0.6989700043360189,0.6020599913279624,0.6020599913279624,0.6020599913279624,0.6989700043360189,0.8450980400142568,0.6989700043360189,0.6989700043360189,0.47712125471966244,0.7781512503836436,0.3010299956639812,0.6989700043360189,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9473681,0.0
Yunnan,China,24.974,101.48700000000001,0.3010299956639812,0.6020599913279624,0.8450980400142568,0.7781512503836436,1.0413926851582251,1.2787536009528289,1.0791812460476249,1.2041199826559248,1.146128035678238,1.0413926851582251,1.1139433523068367,1.1139433523068367,0.7781512503836436,0.8450980400142568,0.7781512503836436,0.7781512503836436,0.0,0.6020599913279624,0.9542425094393249,0.6989700043360189,0.3010299956639812,0.47712125471966244,0.8450980400142568,0.8450980400142568,0.6020599913279624,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1363636,0.0
Zhejiang,China,29.1832,120.0934,1.255272505103306,1.2304489213782739,1.3010299956639813,1.6334684555795864,1.3979400086720377,1.662757831681574,2.093421685162235,2.123851640967086,2.0453229787866576,1.792391689498254,1.7993405494535817,1.806179973983887,2.0253058652647704,1.8260748027008264,1.7781512503836436,1.724275869600789,1.6334684555795864,1.4471580313422192,1.255272505103306,1.414973347970818,1.1760912590556813,1.1760912590556813,1.0413926851582251,0.9030899869919435,0.7781512503836436,0.6989700043360189,0.3010299956639812,0.47712125471966244,0.3010299956639812,1.462397997898956,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.9030899869919435,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1139433523068367,0.6989700043360189,0.0,0.3010299956639812,0.0,0.3010299956639812,0.3010299956639812,0.47712125471966244,0.47712125471966244,0.0,0.47712125471966244,0.08064516,0.0
,Colombia,4.5709,-74.2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.47712125471966244,0.8450980400142568,0.0,0.6989700043360189,1.0,1.1139433523068367,1.3222192947339193,1.0791812460476249,1.462397997898956,1.0,1.4313637641589874,1.8388490907372552,1.5563025007672873,1.6720978579357175,2.0086001717619175,0.79365087,3.0
,Congo (Brazzaville),-4.0383,21.7587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0
,Congo (Kinshasa),-4.0383,21.7587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.0,0.0,0.0,0.3010299956639812,0.3010299956639812,1.0413926851582251,0.6989700043360189,0.7781512503836436,0.9030899869919435,0.8450980400142568,1.0,4.4444447,1.0
,Costa Rica,9.7489,-83.7534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.6989700043360189,0.6989700043360189,0.0,0.6989700043360189,1.0,0.3010299956639812,0.6020599913279624,0.3010299956639812,0.9542425094393249,0.8450980400142568,1.0,1.3010299956639813,1.3222192947339193,1.462397997898956,1.255272505103306,1.3979400086720377,1.3010299956639813,1.1299435,0.0
,Cote d'Ivoire,7.54,-5.5471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.6989700043360189,0.3010299956639812,0.6020599913279624,0.0,0.7781512503836436,0.0,1.0791812460476249,1.6901960800285136,0.0,0.0
,Croatia,45.1,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.0,0.47712125471966244,0.3010299956639812,0.3010299956639812,0.0,0.47712125471966244,0.3010299956639812,0.0,0.3010299956639812,0.3010299956639812,0.0,0.0,0.47712125471966244,0.7781512503836436,0.0,1.146128035678238,0.8450980400142568,1.0791812460476249,0.9542425094393249,0.9542425094393249,1.2304489213782739,1.3979400086720377,1.380211241711606,1.8976270912904414,1.6901960800285136,1.792391689498254,1.8325089127062364,0.2617801,0.0
,Diamond Princess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792391689498254,0.0,0.6020599913279624,1.8573324964312685,0.0,1.6127838567197355,0.0,1.6434526764861874,1.8325089127062364,1.8512583487190752,2.0,1.9493900066449128,1.9030899869919435,1.146128035678238,0.0,0.0,1.7634279935629373,0.0,0.0,1.1760912590556813,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.0,0.0,0.0,0.0,0.0,0.0,1.4044944,2.0
,Cuba,22.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.3010299956639812,0.0,0.0,0.0,0.3010299956639812,0.47712125471966244,0.6989700043360189,0.7781512503836436,0.7781512503836436,1.1760912590556813,0.7781512503836436,0.9542425094393249,2.0833335,0.0
,Cyprus,35.1264,33.4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.3010299956639812,0.6020599913279624,0.0,0.9542425094393249,1.1139433523068367,0.0,0.9030899869919435,1.146128035678238,0.6020599913279624,1.2787536009528289,0.0,1.255272505103306,1.0791812460476249,1.3424226808222062,0.9542425094393249,2.4193547,3.0
,Czechia,49.8175,15.472999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.47712125471966244,0.6020599913279624,0.6989700043360189,0.8450980400142568,0.3010299956639812,1.1139433523068367,0.0,1.0413926851582251,1.7075701760979363,0.6020599913279624,1.6812412373755872,1.6901960800285136,1.8129133566428555,1.662757831681574,1.99563519459755,1.8388490907372552,2.3636119798921444,2.146128035678238,2.2121876044039577,2.100370545117563,2.0681858617461617,2.2013971243204513,0.21520804,3.0
Faroe Islands,Denmark,61.8926,-6.9118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.8450980400142568,0.47712125471966244,0.9030899869919435,1.4771212547196624,1.0791812460476249,1.1760912590556813,0.9542425094393249,1.1139433523068367,1.380211241711606,0.6020599913279624,0.6989700043360189,0.0,0.0
Greenland,Denmark,71.7069,-42.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.0,0.0,0.47712125471966244,0.0,0.3010299956639812,0.0,0.0
,Denmark,56.2639,9.5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.3010299956639812,0.0,0.47712125471966244,0.6989700043360189,0.0,1.146128035678238,0.0,1.1139433523068367,1.7481880270062005,2.2380461031287955,2.2576785748691846,2.2405492482826,2.271841606536499,1.4313637641589874,1.5797835966168101,1.7075701760979363,1.806179973983887,1.9084850188786497,1.9777236052888478,2.0211892990699383,1.8573324964312685,1.845098040014257,1.7481880270062005,2.1522883443830563,2.0113137,19.0
,Djibouti,11.8251,42.5903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,0.0
,Dominican Republic,18.7357,-70.1627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.0,0.0,1.0413926851582251,0.0,1.146128035678238,1.591064607026499,1.6127838567197355,1.9590413923210936,1.6434526764861874,1.8325089127062364,1.923077,4.0
,Ecuador,-1.8312,-78.1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8450980400142568,0.0,0.3010299956639812,0.6020599913279624,0.6020599913279624,0.0,0.0,0.3010299956639812,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,1.0791812460476249,0.0,1.0,1.3424226808222062,1.7323937598229686,1.9493900066449128,2.2278867046136734,2.146128035678238,2.4533183400470375,2.285557309007774,2.0086001717619175,2.495379,20.0
,Egypt,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.3010299956639812,1.1139433523068367,0.0,1.5440680443502757,0.8450980400142568,0.6989700043360189,0.3010299956639812,0.9030899869919435,1.146128035678238,1.4771212547196624,0.3010299956639812,1.6127838567197355,1.6720978579357175,0.0,1.7853298350107671,1.4771212547196624,1.0,1.5314789170422551,1.6020599913279623,1.568201724066995,4.9751244,10.0
,El Salvador,13.7942,-88.8965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.47712125471966244,0.0,0.0,0.47712125471966244,0.0,0.0
,Equatorial Guinea,1.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.6020599913279624,0.47712125471966244,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.0
,Eritrea,15.1794,39.7823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0
,Estonia,58.5953,25.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.3010299956639812,0.9030899869919435,0.0,0.0,0.0,0.47712125471966244,0.6989700043360189,0.0,1.806179973983887,1.568201724066995,1.7558748556724915,1.5440680443502757,1.3222192947339193,1.5314789170422551,1.0,1.2304489213782739,1.380211241711606,1.3222192947339193,1.4313637641589874,1.255272505103306,0.0,0.0
,Eswatini,-26.5225,31.4659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0
,Ethiopia,9.145,40.4897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.6989700043360189,0.0,0.3010299956639812,0.0,0.6020599913279624,0.0,0.47712125471966244,0.0,0.3010299956639812,0.0,0.0
,Fiji,-17.7134,178.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.0,0.0
,Finland,64.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3010299956639812,0.0,0.0,0.3010299956639812,0.6020599913279624,0.0,0.0,0.0,0.8450980400142568,0.6020599913279624,0.0,0.9542425094393249,0.9030899869919435,1.0413926851582251,1.3010299956639813,0.0,1.9867717342662448,1.8512583487190752,1.3010299956639813,1.5314789170422551,1.6532125137753437,1.2041199826559248,1.8129133566428555,1.7075701760979363,1.8692317197309762,2.0170333392987803,1.8750612633917,1.968482948553935,0.12626262,0.0
French Guiana,France,3.9339,-53.1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7781512503836436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47712125471966244,0.6989700043360189,0.0,0.0,0.0,0.6989700043360189,0.6020599913279624,0.0,0.47712125471966244,0.6020599913279624,0.0,0.0
French Polynesia,France,-17.6797,149.4068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,0.0,0.0,0.0,0.6020599913279624,0.7781512503836436,0.6989700043360189,0.6020599913279624,0.0,0.9030899869919435,0.0,0.0
